geoid,GEOID10,name,B19013001,"B19013001, Error"
14000US06037503402,6037503402,"Census Tract 5034.02, Los Angeles, CA",104069,6072
14000US06037503501,6037503501,"Census Tract 5035.01, Los Angeles, CA",61535,3652
14000US06037503502,6037503502,"Census Tract 5035.02, Los Angeles, CA",90125,24809
14000US06037503601,6037503601,"Census Tract 5036.01, Los Angeles, CA",93750,15763
14000US06037503602,6037503602,"Census Tract 5036.02, Los Angeles, CA",110278,33572
14000US06037503701,6037503701,"Census Tract 5037.01, Los Angeles, CA",69981,9560
14000US06037503702,6037503702,"Census Tract 5037.02, Los Angeles, CA",79886,6324
14000US06037503703,6037503703,"Census Tract 5037.03, Los Angeles, CA",86250,21507
14000US06037503801,6037503801,"Census Tract 5038.01, Los Angeles, CA",92772,11879
14000US06037503802,6037503802,"Census Tract 5038.02, Los Angeles, CA",102711,13953
14000US06037503901,6037503901,"Census Tract 5039.01, Los Angeles, CA",107361,21399
14000US06037503902,6037503902,"Census Tract 5039.02, Los Angeles, CA",106125,11287
14000US06037504001,6037504001,"Census Tract 5040.01, Los Angeles, CA",95347,18566
14000US06037504002,6037504002,"Census Tract 5040.02, Los Angeles, CA",105833,9112
14000US06037504101,6037504101,"Census Tract 5041.01, Los Angeles, CA",64623,8761
14000US06037504102,6037504102,"Census Tract 5041.02, Los Angeles, CA",,
14000US06037530003,6037530003,"Census Tract 5300.03, Los Angeles, CA",101563,13697
14000US06037530004,6037530004,"Census Tract 5300.04, Los Angeles, CA",58203,13023
14000US06037530005,6037530005,"Census Tract 5300.05, Los Angeles, CA",88750,11818
14000US06037530006,6037530006,"Census Tract 5300.06, Los Angeles, CA",65550,8007
14000US06037530101,6037530101,"Census Tract 5301.01, Los Angeles, CA",42056,9168
14000US06037530102,6037530102,"Census Tract 5301.02, Los Angeles, CA",44400,13325
14000US06037530202,6037530202,"Census Tract 5302.02, Los Angeles, CA",72045,13529
14000US06037530203,6037530203,"Census Tract 5302.03, Los Angeles, CA",46385,6498
14000US06037530204,6037530204,"Census Tract 5302.04, Los Angeles, CA",59940,16249
14000US06037530301,6037530301,"Census Tract 5303.01, Los Angeles, CA",49018,11262
14000US06037530302,6037530302,"Census Tract 5303.02, Los Angeles, CA",52906,12162
14000US06037530400,6037530400,"Census Tract 5304, Los Angeles, CA",41686,6368
14000US06037530500,6037530500,"Census Tract 5305, Los Angeles, CA",44750,8507
14000US06037530601,6037530601,"Census Tract 5306.01, Los Angeles, CA",51719,16846
14000US06037530602,6037530602,"Census Tract 5306.02, Los Angeles, CA",84750,35083
14000US06037530700,6037530700,"Census Tract 5307, Los Angeles, CA",55855,10851
14000US06037530801,6037530801,"Census Tract 5308.01, Los Angeles, CA",47885,7606
14000US06037530802,6037530802,"Census Tract 5308.02, Los Angeles, CA",60433,12827
14000US06037530901,6037530901,"Census Tract 5309.01, Los Angeles, CA",52356,12969
14000US06037530902,6037530902,"Census Tract 5309.02, Los Angeles, CA",44722,10341
14000US06037531000,6037531000,"Census Tract 5310, Los Angeles, CA",41615,7644
14000US06037531101,6037531101,"Census Tract 5311.01, Los Angeles, CA",44699,8298
14000US06037531102,6037531102,"Census Tract 5311.02, Los Angeles, CA",33512,9114
14000US06037531201,6037531201,"Census Tract 5312.01, Los Angeles, CA",50455,14938
14000US06037531202,6037531202,"Census Tract 5312.02, Los Angeles, CA",48344,4960
14000US06037531301,6037531301,"Census Tract 5313.01, Los Angeles, CA",40385,10328
14000US06037531302,6037531302,"Census Tract 5313.02, Los Angeles, CA",41065,8454
14000US06037531502,6037531502,"Census Tract 5315.02, Los Angeles, CA",45404,7429
14000US06037531503,6037531503,"Census Tract 5315.03, Los Angeles, CA",44736,3931
14000US06037531504,6037531504,"Census Tract 5315.04, Los Angeles, CA",48167,5478
14000US06037531602,6037531602,"Census Tract 5316.02, Los Angeles, CA",31681,18103
14000US06037531603,6037531603,"Census Tract 5316.03, Los Angeles, CA",45972,4149
14000US06037531604,6037531604,"Census Tract 5316.04, Los Angeles, CA",41652,4786
14000US06037531701,6037531701,"Census Tract 5317.01, Los Angeles, CA",42899,5048
14000US06037531702,6037531702,"Census Tract 5317.02, Los Angeles, CA",54470,11764
14000US06037531800,6037531800,"Census Tract 5318, Los Angeles, CA",48859,9255
14000US06037531901,6037531901,"Census Tract 5319.01, Los Angeles, CA",43944,7997
14000US06037531902,6037531902,"Census Tract 5319.02, Los Angeles, CA",63235,6872
14000US06037532001,6037532001,"Census Tract 5320.01, Los Angeles, CA",36458,13589
14000US06037532002,6037532002,"Census Tract 5320.02, Los Angeles, CA",47708,5786
14000US06037532101,6037532101,"Census Tract 5321.01, Los Angeles, CA",50313,6601
14000US06037532102,6037532102,"Census Tract 5321.02, Los Angeles, CA",74425,10285
14000US06037532200,6037532200,"Census Tract 5322, Los Angeles, CA",52585,6050
14000US06037532302,6037532302,"Census Tract 5323.02, Los Angeles, CA",49219,8878
14000US06037532303,6037532303,"Census Tract 5323.03, Los Angeles, CA",55810,6677
14000US06037532304,6037532304,"Census Tract 5323.04, Los Angeles, CA",44113,3040
14000US06037532400,6037532400,"Census Tract 5324, Los Angeles, CA",42188,41883
14000US06037532500,6037532500,"Census Tract 5325, Los Angeles, CA",55219,10181
14000US06037532603,6037532603,"Census Tract 5326.03, Los Angeles, CA",44223,8163
14000US06037532604,6037532604,"Census Tract 5326.04, Los Angeles, CA",49063,8653
14000US06037532605,6037532605,"Census Tract 5326.05, Los Angeles, CA",27404,6049
14000US06037532606,6037532606,"Census Tract 5326.06, Los Angeles, CA",36167,4901
14000US06037532700,6037532700,"Census Tract 5327, Los Angeles, CA",46125,5300
14000US06037532800,6037532800,"Census Tract 5328, Los Angeles, CA",40306,4751
14000US06037532900,6037532900,"Census Tract 5329, Los Angeles, CA",38682,3130
14000US06037533001,6037533001,"Census Tract 5330.01, Los Angeles, CA",38232,10820
14000US06037533002,6037533002,"Census Tract 5330.02, Los Angeles, CA",38065,5383
14000US06037533103,6037533103,"Census Tract 5331.03, Los Angeles, CA",35792,4787
14000US06037533104,6037533104,"Census Tract 5331.04, Los Angeles, CA",38676,8870
14000US06037533105,6037533105,"Census Tract 5331.05, Los Angeles, CA",35625,6375
14000US06037533106,6037533106,"Census Tract 5331.06, Los Angeles, CA",41504,2313
14000US06037533107,6037533107,"Census Tract 5331.07, Los Angeles, CA",39228,4877
14000US06037533201,6037533201,"Census Tract 5332.01, Los Angeles, CA",39878,5421
14000US06037533202,6037533202,"Census Tract 5332.02, Los Angeles, CA",54205,3716
14000US06037533203,6037533203,"Census Tract 5332.03, Los Angeles, CA",46645,5832
14000US06037533300,6037533300,"Census Tract 5333, Los Angeles, CA",37841,10963
14000US06037533401,6037533401,"Census Tract 5334.01, Los Angeles, CA",58214,8059
14000US06037533402,6037533402,"Census Tract 5334.02, Los Angeles, CA",32845,7661
14000US06037533403,6037533403,"Census Tract 5334.03, Los Angeles, CA",45217,8769
14000US06037533501,6037533501,"Census Tract 5335.01, Los Angeles, CA",41549,5270
14000US06037533502,6037533502,"Census Tract 5335.02, Los Angeles, CA",53631,5682
14000US06037533503,6037533503,"Census Tract 5335.03, Los Angeles, CA",53542,14020
14000US06037533601,6037533601,"Census Tract 5336.01, Los Angeles, CA",46831,6251
14000US06037533602,6037533602,"Census Tract 5336.02, Los Angeles, CA",46429,5449
14000US06037533603,6037533603,"Census Tract 5336.03, Los Angeles, CA",42750,8511
14000US06037533701,6037533701,"Census Tract 5337.01, Los Angeles, CA",36845,6739
14000US06037533702,6037533702,"Census Tract 5337.02, Los Angeles, CA",43214,9099
14000US06037533703,6037533703,"Census Tract 5337.03, Los Angeles, CA",58344,13266
14000US06037533803,6037533803,"Census Tract 5338.03, Los Angeles, CA",44075,9267
14000US06037533804,6037533804,"Census Tract 5338.04, Los Angeles, CA",39688,6906
14000US06037533805,6037533805,"Census Tract 5338.05, Los Angeles, CA",52143,7873
14000US06037533806,6037533806,"Census Tract 5338.06, Los Angeles, CA",41510,18553
14000US06037533901,6037533901,"Census Tract 5339.01, Los Angeles, CA",47823,7086
14000US06037533902,6037533902,"Census Tract 5339.02, Los Angeles, CA",43426,8583
14000US06037534001,6037534001,"Census Tract 5340.01, Los Angeles, CA",45933,4722
14000US06037534002,6037534002,"Census Tract 5340.02, Los Angeles, CA",50000,3467
14000US06037534101,6037534101,"Census Tract 5341.01, Los Angeles, CA",34792,9867
14000US06037534102,6037534102,"Census Tract 5341.02, Los Angeles, CA",39384,4643
14000US06037534201,6037534201,"Census Tract 5342.01, Los Angeles, CA",43586,4313
14000US06037534202,6037534202,"Census Tract 5342.02, Los Angeles, CA",32083,4376
14000US06037534203,6037534203,"Census Tract 5342.03, Los Angeles, CA",34556,4774
14000US06037534301,6037534301,"Census Tract 5343.01, Los Angeles, CA",50943,6548
14000US06037534302,6037534302,"Census Tract 5343.02, Los Angeles, CA",49833,7315
14000US06037534403,6037534403,"Census Tract 5344.03, Los Angeles, CA",44318,12183
14000US06037534404,6037534404,"Census Tract 5344.04, Los Angeles, CA",42841,5744
14000US06037534405,6037534405,"Census Tract 5344.05, Los Angeles, CA",45875,6878
14000US06037534406,6037534406,"Census Tract 5344.06, Los Angeles, CA",45500,6169
14000US06037534501,6037534501,"Census Tract 5345.01, Los Angeles, CA",55811,7998
14000US06037534502,6037534502,"Census Tract 5345.02, Los Angeles, CA",48900,17683
14000US06037534700,6037534700,"Census Tract 5347, Los Angeles, CA",71042,5618
14000US06037534802,6037534802,"Census Tract 5348.02, Los Angeles, CA",61629,12669
14000US06037534803,6037534803,"Census Tract 5348.03, Los Angeles, CA",39432,10226
14000US06037534804,6037534804,"Census Tract 5348.04, Los Angeles, CA",51475,7081
14000US06037534900,6037534900,"Census Tract 5349, Los Angeles, CA",59333,7583
14000US06037535001,6037535001,"Census Tract 5350.01, Los Angeles, CA",41969,7221
14000US06037535002,6037535002,"Census Tract 5350.02, Los Angeles, CA",39960,13592
14000US06037535101,6037535101,"Census Tract 5351.01, Los Angeles, CA",39669,9635
14000US06037535102,6037535102,"Census Tract 5351.02, Los Angeles, CA",56250,7740
14000US06037535200,6037535200,"Census Tract 5352, Los Angeles, CA",52011,7260
14000US06037535300,6037535300,"Census Tract 5353, Los Angeles, CA",43000,6960
14000US06037535400,6037535400,"Census Tract 5354, Los Angeles, CA",44205,8776
14000US06037535501,6037535501,"Census Tract 5355.01, Los Angeles, CA",41599,3518
14000US06037535502,6037535502,"Census Tract 5355.02, Los Angeles, CA",52059,5924
14000US06037535503,6037535503,"Census Tract 5355.03, Los Angeles, CA",40739,6846
14000US06037535603,6037535603,"Census Tract 5356.03, Los Angeles, CA",43073,6891
14000US06037535604,6037535604,"Census Tract 5356.04, Los Angeles, CA",51172,4674
14000US06037535605,6037535605,"Census Tract 5356.05, Los Angeles, CA",46081,8848
14000US06037535606,6037535606,"Census Tract 5356.06, Los Angeles, CA",45208,17546
14000US06037535607,6037535607,"Census Tract 5356.07, Los Angeles, CA",46081,8915
14000US06037535701,6037535701,"Census Tract 5357.01, Los Angeles, CA",52500,11270
14000US06037535702,6037535702,"Census Tract 5357.02, Los Angeles, CA",54157,7796
14000US06037535802,6037535802,"Census Tract 5358.02, Los Angeles, CA",53545,2934
14000US06037535803,6037535803,"Census Tract 5358.03, Los Angeles, CA",49813,8395
14000US06037535804,6037535804,"Census Tract 5358.04, Los Angeles, CA",45739,7018
14000US06037535901,6037535901,"Census Tract 5359.01, Los Angeles, CA",51968,10987
14000US06037535902,6037535902,"Census Tract 5359.02, Los Angeles, CA",72689,7702
14000US06037536000,6037536000,"Census Tract 5360, Los Angeles, CA",49773,5663
14000US06037536102,6037536102,"Census Tract 5361.02, Los Angeles, CA",58594,17021
14000US06037536103,6037536103,"Census Tract 5361.03, Los Angeles, CA",59933,10670
14000US06037536104,6037536104,"Census Tract 5361.04, Los Angeles, CA",49444,16183
14000US06037536200,6037536200,"Census Tract 5362, Los Angeles, CA",59449,8630
14000US06037540000,6037540000,"Census Tract 5400, Los Angeles, CA",59330,8664
14000US06037540101,6037540101,"Census Tract 5401.01, Los Angeles, CA",81494,12683
14000US06037540102,6037540102,"Census Tract 5401.02, Los Angeles, CA",60934,5822
14000US06037540201,6037540201,"Census Tract 5402.01, Los Angeles, CA",34855,9632
14000US06037540202,6037540202,"Census Tract 5402.02, Los Angeles, CA",39707,3540
14000US06037540203,6037540203,"Census Tract 5402.03, Los Angeles, CA",48663,7552
14000US06037540300,6037540300,"Census Tract 5403, Los Angeles, CA",59200,15452
14000US06037540400,6037540400,"Census Tract 5404, Los Angeles, CA",52045,13344
14000US06037540501,6037540501,"Census Tract 5405.01, Los Angeles, CA",57386,10913
14000US06037540502,6037540502,"Census Tract 5405.02, Los Angeles, CA",35213,8110
14000US06037540600,6037540600,"Census Tract 5406, Los Angeles, CA",31875,10291
14000US06037540700,6037540700,"Census Tract 5407, Los Angeles, CA",44623,6940
14000US06037540800,6037540800,"Census Tract 5408, Los Angeles, CA",66964,11184
14000US06037540901,6037540901,"Census Tract 5409.01, Los Angeles, CA",40033,8756
14000US06037540902,6037540902,"Census Tract 5409.02, Los Angeles, CA",59907,8186
14000US06037541001,6037541001,"Census Tract 5410.01, Los Angeles, CA",50060,11979
14000US06037541002,6037541002,"Census Tract 5410.02, Los Angeles, CA",64490,13245
14000US06037541100,6037541100,"Census Tract 5411, Los Angeles, CA",59375,16780
14000US06037541200,6037541200,"Census Tract 5412, Los Angeles, CA",82125,15055
14000US06037541300,6037541300,"Census Tract 5413, Los Angeles, CA",48701,9152
14000US06037541400,6037541400,"Census Tract 5414, Los Angeles, CA",46563,15133
14000US06037541500,6037541500,"Census Tract 5415, Los Angeles, CA",51024,9611
14000US06037541603,6037541603,"Census Tract 5416.03, Los Angeles, CA",37027,9971
14000US06037541604,6037541604,"Census Tract 5416.04, Los Angeles, CA",42188,9746
14000US06037541605,6037541605,"Census Tract 5416.05, Los Angeles, CA",50802,17736
14000US06037541606,6037541606,"Census Tract 5416.06, Los Angeles, CA",40509,7894
14000US06037541700,6037541700,"Census Tract 5417, Los Angeles, CA",71532,7162
14000US06037541801,6037541801,"Census Tract 5418.01, Los Angeles, CA",50714,7165
14000US06037541802,6037541802,"Census Tract 5418.02, Los Angeles, CA",56557,10077
14000US06037542000,6037542000,"Census Tract 5420, Los Angeles, CA",55481,9755
14000US06037542103,6037542103,"Census Tract 5421.03, Los Angeles, CA",56089,11886
14000US06037542104,6037542104,"Census Tract 5421.04, Los Angeles, CA",66389,17265
14000US06037542105,6037542105,"Census Tract 5421.05, Los Angeles, CA",48125,9623
14000US06037542106,6037542106,"Census Tract 5421.06, Los Angeles, CA",51496,2996
14000US06037542200,6037542200,"Census Tract 5422, Los Angeles, CA",51181,4769
14000US06037542401,6037542401,"Census Tract 5424.01, Los Angeles, CA",48938,5019
14000US06037542402,6037542402,"Census Tract 5424.02, Los Angeles, CA",68203,8493
14000US06037542501,6037542501,"Census Tract 5425.01, Los Angeles, CA",58934,7399
14000US06037542502,6037542502,"Census Tract 5425.02, Los Angeles, CA",38051,8035
14000US06037542601,6037542601,"Census Tract 5426.01, Los Angeles, CA",37589,7229
14000US06037542602,6037542602,"Census Tract 5426.02, Los Angeles, CA",60051,14387
14000US06037542700,6037542700,"Census Tract 5427, Los Angeles, CA",61573,12433
14000US06037542800,6037542800,"Census Tract 5428, Los Angeles, CA",57270,5531
14000US06037542900,6037542900,"Census Tract 5429, Los Angeles, CA",53550,9728
14000US06037543000,6037543000,"Census Tract 5430, Los Angeles, CA",52333,28555
14000US06037543100,6037543100,"Census Tract 5431, Los Angeles, CA",57445,11584
14000US06037543201,6037543201,"Census Tract 5432.01, Los Angeles, CA",57805,4350
14000US06037543202,6037543202,"Census Tract 5432.02, Los Angeles, CA",46250,12518
14000US06037543304,6037543304,"Census Tract 5433.04, Los Angeles, CA",86435,16093
14000US06037543305,6037543305,"Census Tract 5433.05, Los Angeles, CA",71750,9117
14000US06037543306,6037543306,"Census Tract 5433.06, Los Angeles, CA",77426,16372
14000US06037543321,6037543321,"Census Tract 5433.21, Los Angeles, CA",90022,20003
14000US06037543322,6037543322,"Census Tract 5433.22, Los Angeles, CA",114388,32480
14000US06037543400,6037543400,"Census Tract 5434, Los Angeles, CA",79875,22884
14000US06037543501,6037543501,"Census Tract 5435.01, Los Angeles, CA",72548,14955
14000US06037543502,6037543502,"Census Tract 5435.02, Los Angeles, CA",82132,23723
14000US06037543503,6037543503,"Census Tract 5435.03, Los Angeles, CA",74375,12801
14000US06037543601,6037543601,"Census Tract 5436.01, Los Angeles, CA",79500,8631
